album_type,artists,album_name,total_tracks,explicit,is_local,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
album,Jazz At Lincoln Center Orchestra,"All Jazz is Modern: 30 Years of Jazz at Lincoln Center, Vol. 1",3,False,False,Single Petal of a Rose (Live in 2015),9,0.234,0.0606,10,-25.074,0,0.0438,0.947,0.81,0.696,0.23,144.704,442525,3
album,Adele,25,11,False,False,Send My Love (To Your New Lover),70,0.688,0.5329999999999999,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.5670000000000001,164.06900000000005,223079,4
compilation,Various Artists,The Essential South African House Trip 2015,11,False,False,Amen for 8 years prayer,23,0.807,0.58,10,-10.953,1,0.0391,0.00186,0.535,0.0841,0.484,123.016,421533,4
album,Cavetown,Cavetown,8,False,False,Meteor Shower,70,0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,265010,3
album,The Yardbirds,"Five Live Yardbirds (Live at the Marquee Club, London 1964 - 2015 Remaster)",10,False,False,"Five Long Years - Live at the Marquee Club, 1964 - 2015 Remaster",8,0.463,0.442,0,-14.234000000000002,1,0.0335,0.273,0.0,0.966,0.705,94.298,304880,4
album,The Revivalists,Men Amongst Mountains,14,False,False,Wish I Knew You,68,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4
album,LADYBABY,ONE YEAR BEST ~2015-2016~,8,False,False,OVERTURE OVERSEA,13,0.599,0.53,0,-11.355,1,0.035,0.0035,0.928,0.381,0.4320000000000001,132.101,149400,4
album,Luke Bryan,Kill The Lights (Deluxe),16,False,False,"Huntin', Fishin' And Lovin' Every Day",67,0.5429999999999999,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.97800000000002,278613,4
album,LADYBABY,ONE YEAR BEST ~2015-2016~,8,False,False,SCHOOL OF HARD KNOCKS,15,0.43,0.947,5,-2.45,1,0.133,0.00857,0.0,0.218,0.384,120.829,243200,4
album,Avicii,Stories,14,False,False,Waiting For Love,79,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Quicksand - 2015 Remaster,11,0.422,0.245,2,-17.090999999999998,1,0.0344,0.344,0.0,0.0737,0.329,117.347,306480,4
album,Melanie Martinez,Cry Baby (Deluxe Edition),16,False,False,Mad Hatter,71,0.568,0.6920000000000001,8,-4.513,1,0.0589,0.0161,0.0,0.14800000000000002,0.5770000000000001,92.023,201520,4
album,T-SQUARE,THE SQUARE YEAR END Live 20151226,17,False,False,宝島 (Live Version),14,0.518,0.805,0,-11.633,1,0.0489,0.0742,0.23,0.8809999999999999,0.657,119.082,349903,4
album,Melanie Martinez,Cry Baby (Deluxe Edition),16,False,False,Dollhouse,71,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,4
album,Giorgos Zambetas,1925 – 2015: 90 Years Giorgos Zambetas,68,False,False,Otan Tha Lavis Afto To Grama,19,0.603,0.499,2,-8.31,0,0.0326,0.78,0.0,0.254,0.648,119.95,222933,4
album,Fetty Wap,Fetty Wap (Deluxe),20,True,False,Again,66,0.748,0.733,11,-4.421,0,0.07200000000000001,0.0062,0.0,0.329,0.29100000000000004,93.019,312240,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Cygnet Committee - 2015 Remaster,12,0.308,0.537,0,-11.115,1,0.0447,0.124,0.0,0.0812,0.322,132.942,579320,4
album,Jeremih,Late Nights: The Album,15,True,False,Impatient,69,0.6970000000000001,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,4
compilation,Roy Orbison,Roy Orbison: The MGM Years 1965 - 1973 (Remastered),164,False,False,Claudette - Remastered 2015,8,0.62,0.7390000000000001,4,-7.737,1,0.0368,0.745,0.000327,0.0947,0.957,146.233,119627,4
single,blackbear,dead,5,True,False,idfc,75,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,All the Madmen - 2015 Remaster,11,0.35200000000000004,0.424,11,-11.84,0,0.0397,0.146,0.0,0.066,0.181,134.382,343333,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,True,False,My Shot,69,0.698,0.649,8,-6.7639999999999985,1,0.415,0.15,0.0,0.0903,0.568,180.466,333154,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Holy Holy - Mono; 2015 Remaster,9,0.525,0.471,2,-8.524,1,0.0251,0.244,1.33e-06,0.171,0.691,94.119,193013,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,False,False,You'll Be Back,69,0.607,0.466,0,-7.562,1,0.0578,0.39,0.0,0.135,0.434,121.741,208321,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Round and Round - 2015 Remaster,10,0.574,0.596,5,-11.603,1,0.0439,0.0877,4.77e-05,0.414,0.906,104.531,162740,4
album,Fall Out Boy,American Beauty/American Psycho,11,False,False,Uma Thurman,68,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.6759999999999999,149.963,211573,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Black Country Rock - 2015 Remaster,10,0.429,0.588,2,-11.621,1,0.0338,0.0456,1.4800000000000002e-05,0.207,0.7879999999999999,79.007,216667,4
album,Five Finger Death Punch,Got Your Six (Deluxe),14,True,False,Jekyll and Hyde,65,0.544,0.96,3,-4.681,0,0.106,0.00058,1.99e-05,0.0531,0.718,154.966,206903,4
album,Stoneface & Terminal,10 Years,31,False,False,Don't Give a Fuck - 2015 Rework,9,0.604,0.971,10,-4.377,0,0.0519,0.000363,0.233,0.102,0.599,132.005,472836,4
album,Thomas Rhett,Tangled Up,13,False,False,Crash and Burn,65,0.69,0.7809999999999999,5,-5.101,0,0.0305,0.0873,2.28e-06,0.16399999999999998,0.841,130.02,190733,4
compilation,Bad Company,Swan Song Years 1974-1982 (Remastered),58,False,False,Weep No More - 2015 Remaster,6,0.449,0.5820000000000001,6,-9.62,0,0.0304,0.14800000000000002,0.00017,0.348,0.485,101.472,239600,4
album,Disturbed,Immortalized,13,False,False,The Sound of Silence,72,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4
compilation,Bad Company,Swan Song Years 1974-1982 (Remastered),58,False,False,Call on Me - 2015 Remaster,6,0.435,0.514,5,-11.711,1,0.0338,0.7859999999999999,0.0194,0.14,0.504,115.792,367373,4
album,Daniel Caesar,Pilgrim's Paradise,7,False,False,Streetcar,69,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651,246972,3
compilation,Daryl Hall & John Oates,Playlist: The Best of the Atlantic Years,20,False,False,I'm Sorry - 2015 Japanese Remaster,6,0.763,0.7140000000000001,6,-8.19,0,0.0281,0.364,0.0,0.0529,0.966,107.532,190493,4
album,blackbear,deadroses,10,True,False,dirty laundry,70,0.7659999999999999,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,165600,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,All the Madmen - Edit; 2015 Remaster,8,0.297,0.483,9,-10.847,1,0.0424,0.273,0.0,0.084,0.2,132.57299999999998,195390,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,False,False,The Schuyler Sisters,68,0.74,0.727,2,-6.252999999999999,1,0.278,0.187,0.0,0.627,0.792,101.409,186543,4
compilation,Bad Company,Swan Song Years 1974-1982 (Remastered),58,False,False,Deal with the Preacher - 2015 Remaster,7,0.48,0.8029999999999999,7,-8.059,1,0.0677,0.0628,0.0,0.19,0.815,125.446,302360,4
single,Calvin Harris~Disciples,How Deep Is Your Love,1,False,False,How Deep Is Your Love,77,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Space Oddity - UK Mono Single Edit; 2015 Remaster,14,0.328,0.536,0,-8.7,1,0.0385,0.189,7.099999999999999e-05,0.0982,0.456,135.457,282707,4
album,Big Sean,Dark Sky Paradise,12,True,False,I Know,67,0.733,0.334,1,-11.314,1,0.0811,0.327,0.0,0.116,0.267,119.935,319973,4
compilation,Daryl Hall & John Oates,Playlist: The Best of the Atlantic Years,20,False,False,You're Much Too Soon - 2015 Japanese Remaster,6,0.547,0.736,11,-5.681,1,0.0321,0.327,0.0,0.276,0.855,117.837,248373,4
album,Little Mix,Get Weird (Expanded Edition),18,False,False,Black Magic,75,0.7759999999999999,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.8490000000000001,111.988,211786,4
album,The Flaming Lips,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,42,False,False,Bad Days - Aurally Excited Version; 2015 Remaster,6,0.45,0.57,9,-13.735,1,0.0331,0.0583,0.013,0.225,0.385,120.371,278147,4
album,Chief Keef,Back From The Dead 2,20,True,False,Faneto,66,0.8490000000000001,0.755,1,-7.399,0,0.363,0.34600000000000003,0.0,0.0564,0.393,144.186,206655,4
album,Wiener Philharmoniker~Zubin Mehta,New Year's Concert 2015,21,False,False,"Studenten Polka, Polka française, Op. 263",18,0.4920000000000001,0.127,5,-20.183,1,0.0375,0.924,0.69,0.688,0.434,80.542,242613,4
album,Diplo~Jack Ü~Skrillex,Skrillex and Diplo present Jack Ü,10,False,False,Where Are Ü Now (with Justin Bieber),73,0.4320000000000001,0.7809999999999999,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.43200000000002,250286,4
compilation,Daryl Hall & John Oates,Playlist: The Best of the Atlantic Years,20,False,False,Love You Like a Brother - 2015 Japanese Remaster,7,0.73,0.825,7,-7.372000000000001,1,0.033,0.335,4.34e-05,0.0535,0.938,120.267,203920,4
album,Vince Staples,Summertime '06,20,True,False,Norf Norf,67,0.925,0.5489999999999999,7,-6.572,1,0.0656,0.396,0.000154,0.11,0.0904,100.014,183160,4
album,Giorgos Zambetas,1925 – 2015: 90 Years Giorgos Zambetas,68,False,False,Peristeri,16,0.63,0.5529999999999999,2,-10.504,0,0.0348,0.081,0.00512,0.317,0.969,144.92,182067,5
single,Drake,Back To Back,1,True,False,Back To Back,67,0.893,0.48,1,-3.728,0,0.35600000000000004,0.00855,0.0,0.116,0.382,86.976,170638,4
compilation,Roy Orbison,Roy Orbison: The MGM Years 1965 - 1973 (Remastered),164,False,False,"Medicine Man - From ""The Fastest Guitar Alive"" Soundtrack / Remastered 2015",8,0.7759999999999999,0.35600000000000004,4,-12.719,1,0.0496,0.882,1.09e-06,0.106,0.65,118.975,162560,4
album,One Direction,Made In The A.M. (Deluxe Edition),17,False,False,Olivia,72,0.64,0.6809999999999999,6,-5.362,1,0.0334,0.0438,0.0,0.166,0.6759999999999999,118.062,177973,4
compilation,Soca Gold,Soca Gold 2015,19,False,False,How Ah Like It,7,0.78,0.8859999999999999,9,-3.996,1,0.115,0.0488,0.0,0.0606,0.595,124.988,200280,4
album,Melanie Martinez,Cry Baby (Deluxe Edition),16,False,False,Pacify Her,71,0.5760000000000001,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,220013,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Janine - 2015 Remaster,10,0.541,0.664,7,-11.418,1,0.0521,0.0608,9.55e-06,0.0814,0.77,88.883,205827,4
album,Imagine Dragons,Smoke + Mirrors (Deluxe),21,False,False,Warriors,66,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Sorrow - 2015 Remaster,11,0.66,0.535,0,-12.173,1,0.0679,0.438,1.62e-05,0.319,0.6920000000000001,119.6,173453,4
album,Andra Day,Cheers to the Fall,13,False,False,Rise Up,72,0.398,0.316,1,-7.0310000000000015,1,0.0368,0.805,0.0,0.295,0.174,118.582,253342,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Time - 2015 Remaster,8,0.336,0.468,0,-14.442,1,0.0462,0.203,0.0,0.14300000000000002,0.272,149.334,223332,4
album,Toby Fox,UNDERTALE Soundtrack,101,False,False,Fallen Down,69,0.624,0.66,2,-12.779000000000002,1,0.0569,0.797,0.7859999999999999,0.114,0.871,110.021,57818,3
album,Stoneface & Terminal,10 Years,31,False,False,Super Nature - 2015 Rework,8,0.476,0.985,2,-3.195,1,0.0539,1.3699999999999998e-05,0.882,0.12,0.131,137.982,447087,4
album,A$AP Rocky,AT.LONG.LAST.A$AP,18,True,False,Lord Pretty Flacko Jodye 2 (LPFJ2),68,0.485,0.72,6,-5.9910000000000005,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,126960,4
compilation,Bad Company,Swan Song Years 1974-1982 (Remastered),58,False,False,Anna - 2015 Remaster,6,0.634,0.469,0,-10.973,1,0.0591,0.5429999999999999,0.0,0.117,0.217,113.048,224027,3
album,Halsey,BADLANDS (Deluxe),16,False,False,Control,71,0.5489999999999999,0.675,4,-5.6370000000000005,0,0.0332,0.399,0.0,0.181,0.206,119.898,214762,4
album,Miles Davis,The Last Word - The Warner Bros. Years,86,False,False,Tutu - 2015 Remaster,10,0.6920000000000001,0.513,7,-9.334,0,0.0379,0.0924,0.383,0.17800000000000002,0.521,141.735,316987,4
album,Future~Southside,56 Nights,7,True,False,March Madness,66,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,244511,3
album,T-SQUARE,THE SQUARE YEAR END Live 20151226,17,False,False,Truth (Live Version),12,0.313,0.787,2,-10.609000000000002,0,0.0524,0.0023,0.7659999999999999,0.7440000000000001,0.8190000000000001,157.621,351917,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,False,False,Wait for It,68,0.5429999999999999,0.473,6,-9.638,1,0.157,0.124,4.04e-06,0.0922,0.519,86.53399999999998,193750,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Andy Warhol - 2015 Remaster,10,0.544,0.449,4,-16.498,0,0.0729,0.168,0.0,0.637,0.412,84.084,234747,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,False,False,Helpless,68,0.688,0.491,5,-7.494,1,0.269,0.334,0.0,0.0914,0.737,79.009,249771,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Saviour Machine - 2015 Remaster,8,0.187,0.58,5,-10.925999999999998,1,0.0501,0.37,0.000388,0.0748,0.314,202.196,270400,3
album,One Direction,Made In The A.M. (Deluxe Edition),17,False,False,Perfect,74,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,The Supermen - 2015 Remaster,9,0.325,0.594,0,-12.992,1,0.0609,0.478,0.00449,0.0663,0.5,174.082,221227,4
album,Shinedown,Threat to Survival,11,False,False,Cut the Cord,66,0.447,0.966,7,-2.966,1,0.08900000000000001,0.00349,0.000198,0.312,0.5329999999999999,178.105,224597,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Fill Your Heart - 2015 Remaster,8,0.401,0.156,4,-18.92,1,0.0377,0.8109999999999999,0.0,0.0844,0.502,156.74200000000005,190080,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Running Gun Blues - 2015 Remaster,8,0.436,0.404,7,-11.815,1,0.0308,0.219,0.000208,0.196,0.539,76.479,195333,4
album,Falling In Reverse,Just Like You (Deluxe Edition),14,False,False,Sexy Drug,69,0.3670000000000001,0.978,5,-2.3080000000000003,1,0.232,0.00146,0.0,0.113,0.639,135.15,194672,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,An Occasional Dream - 2015 Remaster,10,0.349,0.341,7,-14.701,1,0.0321,0.8370000000000001,0.00398,0.108,0.224,140.254,180787,4
album,Alessia Cara,Know-It-All (Deluxe),13,False,False,Here,65,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,199453,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Eight Line Poem - 2015 Remaster,9,0.542,0.0229,0,-24.515,1,0.0428,0.963,0.00038,0.0881,0.171,116.264,175333,4
album,Ellie Goulding,Delirium (Deluxe),22,False,False,"Love Me Like You Do - From ""Fifty Shades Of Grey""",77,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,The Bewlay Brothers - 2015 Remaster,10,0.5329999999999999,0.102,7,-21.74,1,0.0456,0.38,0.0,0.0511,0.189,119.79,329587,4
album,Meghan Trainor,Title (Deluxe),15,False,False,Dear Future Husband,72,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.8320000000000001,79.42699999999998,184227,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,See Emily Play - 2015 Remaster,8,0.479,0.648,7,-12.919,1,0.0404,0.00285,0.0877,0.197,0.185,120.458,253040,4
album,Elle King,Love Stuff,12,False,False,Ex's & Oh's,71,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988,202173,4
album,The Flaming Lips,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,42,False,False,Placebo Headwound - 2015 Remaster,5,0.339,0.619,2,-10.021,1,0.033,0.0186,0.035,0.202,0.267,91.567,221040,4
album,Troye Sivan,Blue Neighbourhood (Deluxe),16,False,False,YOUTH,65,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.5920000000000001,91.507,185194,4
album,The Flaming Lips,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,42,False,False,Ice Drummer - 2015 Remaster,4,0.35600000000000004,0.8059999999999999,9,-11.272,1,0.0901,0.0099,0.8490000000000001,0.0361,0.337,173.1,265947,4
album,Demi Lovato,Confident,11,True,False,Confident,72,0.594,0.7490000000000001,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,205746,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Changes - Mono Single Version; 2015 Remaster,9,0.5660000000000001,0.319,0,-12.083,1,0.0369,0.507,0.0,0.107,0.458,113.756,219152,4
album,Future,DS2 (Deluxe),19,True,False,Where Ya At (feat. Drake),66,0.813,0.453,1,-6.941,1,0.338,0.0933,0.0,0.14,0.191,161.997,208027,4
compilation,Daryl Hall & John Oates,Playlist: The Best of the Atlantic Years,20,False,False,Lady Rain - 2015 Japanese Remaster,5,0.599,0.636,4,-7.504,0,0.0361,0.0369,6.95e-06,0.0992,0.779,79.87899999999998,265853,4
album,The Weeknd,Beauty Behind The Madness,14,True,False,In The Night,70,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.02200000000005,235653,3
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Song for Bob Dylan - 2015 Remaster,9,0.421,0.459,4,-15.411,1,0.0441,0.16699999999999998,0.0,0.0637,0.642,139.299,253093,4
album,Lil Uzi Vert,Luv Is Rage,12,True,False,Top,65,0.7759999999999999,0.762,0,-4.356,1,0.21600000000000005,0.193,0.0,0.18,0.6779999999999999,120.039,236000,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,She Shook Me Cold - 2015 Remaster,8,0.233,0.531,2,-12.363,1,0.044,0.135,9.59e-06,0.107,0.418,139.688,257333,4
album,Old Dominion,Meat and Candy,11,False,False,Snapback,64,0.687,0.7929999999999999,5,-3.577,1,0.0333,0.302,3.46e-06,0.1,0.6729999999999999,100.993,206507,4
compilation,Roy Orbison,Roy Orbison: The MGM Years 1965 - 1973 (Remastered),164,False,False,Afraid To Sleep - Remastered 2015,8,0.417,0.301,7,-11.288,1,0.0244,0.823,6.64e-05,0.189,0.547,82.774,134933,4
album,Melanie Martinez,Cry Baby (Deluxe Edition),16,False,False,Pity Party,69,0.716,0.73,6,-4.126,0,0.0364,0.058,7.32e-06,0.151,0.339,136.05,204086,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,God Knows I'm Good - 2015 Remaster,10,0.418,0.436,7,-12.942,1,0.0327,0.527,0.0,0.0896,0.7040000000000001,169.748,202160,4
single,Quinn XCII,Change of Scenery,5,False,False,Another Day in Paradise,64,0.653,0.802,11,-5.308,1,0.0666,0.161,0.0,0.14300000000000002,0.56,167.952,255000,5
compilation,Roy Orbison,Roy Orbison: The MGM Years 1965 - 1973 (Remastered),164,False,False,"Help Me, Rhonda - Remastered 2015",6,0.498,0.7829999999999999,0,-4.758,1,0.0347,0.151,0.0,0.101,0.913,145.009,175360,4
single,Pia Mia,Do It Again,1,True,False,Do It Again,73,0.7120000000000001,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,207747,4
compilation,Roy Orbison,Roy Orbison: The MGM Years 1965 - 1973 (Remastered),164,False,False,You Fool You - Remastered 2015,7,0.428,0.305,10,-11.047,1,0.0251,0.933,0.000182,0.267,0.448,90.804,130053,3
album,Luke Bryan,Kill The Lights (Deluxe),16,False,False,Kick The Dust Up,65,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.06400000000005,190587,4
album,The Flaming Lips,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,42,False,False,Kim's Watermelon Gun - 2015 Remaster,5,0.235,0.949,4,-7.19,0,0.0649,1.7100000000000002e-05,0.637,0.488,0.552,147.069,201880,4
album,Kelsea Ballerini,The First Time,12,False,False,Peter Pan,64,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,200040,4
album,The Flaming Lips,Heady Nuggs 20 Years After Clouds Taste Metallic 1994-1997,42,False,False,Evil Will Prevail - 2015 Remaster,4,0.422,0.435,9,-10.124,1,0.0372,0.322,0.000495,0.0472,0.36,118.426,206227,4
album,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),46,False,False,"Aaron Burr, Sir",67,0.6459999999999999,0.439,7,-10.837,1,0.818,0.272,0.0,0.0945,0.528,160.387,156631,4
compilation,Daryl Hall & John Oates,Playlist: The Best of the Atlantic Years,20,False,False,Goodnight and Goodmorning - 2015 Japanese Remaster,6,0.5479999999999999,0.695,2,-8.254,1,0.0375,0.133,0.0,0.0462,0.7559999999999999,143.269,199893,4
album,RJMrLA,O.M.M.I.O 2,22,True,False,Hoes Come Easy,68,0.779,0.726,8,-6.94,1,0.0317,0.0489,0.0,0.6559999999999999,0.451,98.016,166818,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Wild Eyed Boy from Freecloud - 2015 Remaster,10,0.393,0.3,4,-12.535,0,0.033,0.809,0.000768,0.255,0.153,127.762,293067,4
album,Billy Currington,Summer Forever,12,False,False,It Don't Hurt Like It Used To,64,0.5579999999999999,0.818,8,-4.07,1,0.0403,0.071,0.0,0.21,0.453,81.03399999999998,184507,4
compilation,David Bowie,Five Years (1969 - 1973),135,False,False,Memory of a Free Festival - 2015 Remaster,11,0.292,0.396,7,-11.413,1,0.0469,0.539,0.0,0.0818,0.353,121.192,430773,4
album,$uicideboy$,High Tide in the Snake's Nest,10,True,False,Mount Sinai,67,0.845,0.452,3,-10.562,0,0.238,0.5329999999999999,0.0009880000000000002,0.0623,0.34600000000000003,132.034,145636,4
